State,RegionName,2000q1,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,Price_Ratio
Missouri,Rolla,97666.66666666667,94533.33333333333,97100.0,105433.33333333333,98666.66666666667,98866.66666666667,99400.0,99033.33333333333,108533.33333333333,115733.33333333333,110733.33333333333,114166.66666666667,107366.66666666667,106800.0,110700.0,108833.33333333333,115700.0,123233.33333333333,117400.0,117400.0,115000.0,112833.33333333333,114066.66666666667,117300.0,132833.33333333334,134800.0,144633.33333333334,152966.66666666666,134466.66666666666,141433.33333333334,149600.0,157500.0,159433.33333333334,151800.0,147766.66666666666,150533.33333333334,156666.66666666666,156100.0,155433.33333333334,150766.66666666666,150566.66666666666,155800.0,151466.66666666666,131166.66666666666,125033.33333333333,122300.0,123533.33333333333,125533.33333333333,126833.33333333333,126166.66666666667,125966.66666666667,127100.0,128433.33333333333,127266.66666666667,126566.66666666667,126766.66666666667,127866.66666666667,126300.0,126533.33333333333,130733.33333333333,131633.33333333334,127400.0,124233.33333333333,125700.0,126900.0,126133.33333333333,124050.0,0.9724535554131967
Oregon,Newberg,143966.66666666666,145600.0,145966.66666666666,146100.0,147000.0,148100.0,148733.33333333334,148933.33333333334,150633.33333333334,153133.33333333334,155933.33333333334,157866.66666666666,160100.0,160933.33333333334,162533.33333333334,165466.66666666666,167766.66666666666,170766.66666666666,174233.33333333334,177800.0,183933.33333333334,189833.33333333334,197566.66666666666,207700.0,217200.0,230233.33333333334,242000.0,248166.66666666666,248866.66666666666,250666.66666666666,251033.33333333334,252200.0,245500.0,243666.66666666666,237266.66666666666,231233.33333333334,228933.33333333334,226533.33333333334,221733.33333333334,217300.0,219933.33333333334,209100.0,203166.66666666666,199433.33333333334,196766.66666666666,196066.66666666666,194766.66666666666,193833.33333333334,192400.0,190566.66666666666,194333.33333333334,197600.0,201733.33333333334,207000.0,214700.0,221233.33333333334,222566.66666666666,227466.66666666666,232000.0,235666.66666666666,240433.33333333334,244866.66666666666,247333.33333333334,252066.66666666666,257466.66666666666,267666.6666666667,275450.0,1.0756327251324307
California,Claremont,253766.66666666666,260633.33333333334,268066.6666666667,271466.6666666667,280233.3333333333,292766.6666666667,300433.3333333333,305066.6666666667,319100.0,330800.0,347366.6666666667,362533.3333333333,375533.3333333333,385366.6666666667,402333.3333333333,428700.0,456100.0,491900.0,519266.6666666667,543100.0,557600.0,575166.6666666666,598766.6666666666,620700.0,631700.0,634133.3333333334,621966.6666666666,613766.6666666666,611633.3333333334,610300.0,603166.6666666666,592733.3333333334,571600.0,543500.0,522966.6666666667,508933.3333333333,499133.3333333333,495166.6666666667,493500.0,485600.0,484333.3333333333,482666.6666666667,482100.0,483133.3333333333,483800.0,470833.3333333333,462633.3333333333,455300.0,449066.6666666667,450200.0,458433.3333333333,469400.0,483166.6666666667,501100.0,514800.0,528533.3333333334,539200.0,560200.0,578800.0,589700.0,604600.0,620166.6666666666,619700.0,620966.6666666666,625933.3333333334,629533.3333333334,631100.0,1.0976102322450354
New York,Ithaca,106100.0,107233.33333333333,105133.33333333333,105133.33333333333,107100.0,108533.33333333333,112000.0,115200.0,118733.33333333333,123000.0,127800.0,131966.66666666666,135366.66666666666,140600.0,146633.33333333334,150500.0,153466.66666666666,156833.33333333334,161866.66666666666,165600.0,168533.33333333334,173333.33333333334,174933.33333333334,175966.66666666666,176933.33333333334,177800.0,177300.0,179666.66666666666,184100.0,183533.33333333334,190066.66666666666,193266.66666666666,192533.33333333334,193900.0,191566.66666666666,192333.33333333334,193333.33333333334,192133.33333333334,188900.0,188066.66666666666,190066.66666666666,192333.33333333334,197600.0,199133.33333333334,200033.33333333334,200266.66666666666,199300.0,197466.66666666666,197533.33333333334,198333.33333333334,197433.33333333334,199100.0,202100.0,205166.66666666666,207066.66666666666,207866.66666666666,207400.0,211766.66666666666,220000.0,227066.66666666666,230933.33333333334,232200.0,232000.0,234866.66666666666,237333.33333333334,242200.0,246150.0,1.0091950034698125
Connecticut,New London,99900.0,102300.0,104233.33333333333,106900.0,110233.33333333333,112966.66666666667,116733.33333333333,120700.0,126466.66666666667,131200.0,134433.33333333334,138133.33333333334,141966.66666666666,145833.33333333334,150633.33333333334,154466.66666666666,158566.66666666666,165500.0,172466.66666666666,181033.33333333334,185900.0,194800.0,207400.0,212900.0,217666.66666666666,221566.66666666666,219900.0,219166.66666666666,220333.33333333334,217200.0,209700.0,207400.0,196833.33333333334,186866.66666666666,181100.0,177466.66666666666,174033.33333333334,170900.0,169100.0,164666.66666666666,165800.0,163466.66666666666,162366.66666666666,160666.66666666666,161866.66666666666,157233.33333333334,154300.0,151000.0,144833.33333333334,144700.0,143833.33333333334,143800.0,143366.66666666666,145433.33333333334,146500.0,146633.33333333334,146466.66666666666,145733.33333333334,142366.66666666666,138666.66666666666,139600.0,143033.33333333334,146333.33333333334,146433.33333333334,145766.66666666666,144433.33333333334,142300.0,1.0934269553345035
North Carolina,Boone,149433.33333333334,150533.33333333334,152400.0,154900.0,161650.0,161866.66666666666,165466.66666666666,167233.33333333334,169600.0,170700.0,168800.0,169400.0,170600.0,174733.33333333334,178966.66666666666,183333.33333333334,184866.66666666666,187933.33333333334,192600.0,197233.33333333334,202733.33333333334,207033.33333333334,211133.33333333334,217033.33333333334,222200.0,226666.66666666666,229566.66666666666,233700.0,242266.66666666666,246666.66666666666,250966.66666666666,252933.33333333334,251366.66666666666,245800.0,242766.66666666666,237500.0,238600.0,235900.0,231200.0,224633.33333333334,203033.33333333334,197166.66666666666,195433.33333333334,198300.0,203800.0,209200.0,208900.0,206966.66666666666,206400.0,209333.33333333334,210466.66666666666,207766.66666666666,207866.66666666666,204566.66666666666,198733.33333333334,195300.0,194666.66666666666,192766.66666666666,197133.33333333334,203733.33333333334,212100.0,215100.0,215700.0,215833.33333333334,215633.33333333334,213800.0,214550.0,1.0419669351420093
Washington,Ellensburg,127666.66666666667,124966.66666666667,124500.0,127600.0,132833.33333333334,136300.0,139466.66666666666,143333.33333333334,144933.33333333334,145000.0,144633.33333333334,143066.66666666666,142900.0,146066.66666666666,149433.33333333334,155866.66666666666,163266.66666666666,164033.33333333334,160333.33333333334,156233.33333333334,155433.33333333334,158633.33333333334,168366.66666666666,180000.0,188166.66666666666,195600.0,205466.66666666666,213633.33333333334,215400.0,217233.33333333334,215666.66666666666,210233.33333333334,207033.33333333334,204833.33333333334,202200.0,198966.66666666666,200666.66666666666,200033.33333333334,196166.66666666666,195000.0,194766.66666666666,192800.0,191400.0,189633.33333333334,186466.66666666666,187166.66666666666,186866.66666666666,187933.33333333334,187933.33333333334,185266.66666666666,182766.66666666666,181966.66666666666,180466.66666666666,181866.66666666666,189166.66666666666,190833.33333333334,191733.33333333334,191666.66666666666,190433.33333333334,192233.33333333334,194533.33333333334,199933.33333333334,203500.0,206533.33333333334,211900.0,215333.33333333334,216400.0,1.0239960006665556
Ohio,Kent,105100.0,105866.66666666667,108600.0,111966.66666666667,113866.66666666667,116033.33333333333,116633.33333333333,117533.33333333333,118900.0,120100.0,119766.66666666667,120633.33333333333,122833.33333333333,124700.0,131133.33333333334,132133.33333333334,130600.0,129533.33333333333,125700.0,124466.66666666667,126033.33333333333,129266.66666666667,130733.33333333333,131800.0,132733.33333333334,132733.33333333334,131900.0,131833.33333333334,130800.0,128733.33333333333,126400.0,125866.66666666667,123566.66666666667,122500.0,125633.33333333333,123533.33333333333,122233.33333333333,120000.0,116500.0,115566.66666666667,116500.0,117733.33333333333,119133.33333333333,119100.0,118166.66666666667,116833.33333333333,114966.66666666667,115300.0,115466.66666666667,114066.66666666667,112600.0,112033.33333333333,111233.33333333333,112966.66666666667,115466.66666666667,117100.0,118200.0,119666.66666666667,120033.33333333333,119366.66666666667,118766.66666666667,119466.66666666667,119866.66666666667,120733.33333333333,122300.0,123200.0,124600.0,1.0208333333333333
Ohio,Oxford,142300.0,144566.66666666666,145533.33333333334,147600.0,148100.0,147566.66666666666,148633.33333333334,149866.66666666666,153766.66666666666,157200.0,157633.33333333334,157500.0,157366.66666666666,161133.33333333334,167166.66666666666,171000.0,174066.66666666666,173066.66666666666,171400.0,173233.33333333334,176333.33333333334,180600.0,185533.33333333334,189900.0,190533.33333333334,187766.66666666666,183900.0,182866.66666666666,181033.33333333334,181366.66666666666,182766.66666666666,183033.33333333334,181366.66666666666,181600.0,180700.0,175333.33333333334,172966.66666666666,170666.66666666666,167166.66666666666,165300.0,168800.0,169666.66666666666,168400.0,166800.0,163233.33333333334,160000.0,161166.66666666666,162733.33333333334,162100.0,160766.66666666666,160500.0,160633.33333333334,160666.66666666666,161066.66666666666,162066.66666666666,163066.66666666666,163733.33333333334,165100.0,164533.33333333334,165933.33333333334,166833.33333333334,168466.66666666666,169366.66666666666,169800.0,170666.66666666666,172733.33333333334,175350.0,1.0640625000000001
Oklahoma,Ada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76050.0,76466.66666666667,75033.33333333333,73700.0,73666.66666666667,73766.66666666667,74300.0,73633.33333333333,73866.66666666667,75300.0,72700.0,69200.0,69166.66666666667,68133.33333333333,69400.0,71233.33333333333,72333.33333333333,75100.0,75466.66666666667,78966.66666666667,82833.33333333333,85700.0,87200.0,92633.33333333333,97200.0,
Oregon,Ashland,179433.33333333334,185033.33333333334,191833.33333333334,201300.0,211500.0,224833.33333333334,233300.0,238900.0,247000.0,252766.66666666666,259900.0,263766.6666666667,267566.6666666667,273800.0,285966.6666666667,296133.3333333333,305700.0,315500.0,332466.6666666667,353266.6666666667,372833.3333333333,388300.0,404466.6666666667,420233.3333333333,428066.6666666667,425333.3333333333,411766.6666666667,405300.0,401800.0,405733.3333333333,406400.0,398866.6666666667,394933.3333333333,396100.0,378666.6666666667,363000.0,349866.6666666667,336500.0,325500.0,315866.6666666667,307900.0,309333.3333333333,315666.6666666667,311766.6666666667,300233.3333333333,287266.6666666667,286566.6666666667,290600.0,299533.3333333333,302766.6666666667,301366.6666666667,305433.3333333333,313600.0,319733.3333333333,323966.6666666667,331500.0,338233.3333333333,337900.0,340566.6666666667,344833.3333333333,343866.6666666667,349133.3333333333,361700.0,370266.6666666667,380700.0,384733.3333333333,391050.0,1.1771173848439822
Indiana,Crawfordsville,93766.66666666667,97066.66666666667,103300.0,103833.33333333333,103700.0,102500.0,99233.33333333333,98933.33333333333,100833.33333333333,102833.33333333333,101633.33333333333,101000.0,100533.33333333333,100100.0,101000.0,105400.0,109833.33333333333,111866.66666666667,115200.0,114033.33333333333,115100.0,117533.33333333333,118666.66666666667,117500.0,114666.66666666667,112466.66666666667,113200.0,115533.33333333333,113133.33333333333,111600.0,111033.33333333333,110566.66666666667,111166.66666666667,111566.66666666667,107866.66666666667,104200.0,101266.66666666667,98466.66666666667,97333.33333333333,97700.0,98866.66666666667,98533.33333333333,97400.0,97400.0,98700.0,99300.0,100666.66666666667,100366.66666666667,99966.66666666667,99666.66666666667,97966.66666666667,97400.0,96766.66666666667,96533.33333333333,99500.0,100333.33333333333,100700.0,101800.0,101866.66666666667,101666.66666666667,101000.0,103500.0,106600.0,109666.66666666667,111000.0,110733.33333333333,109850.0,1.1330399458361544
New York,Stony Brook,216666.66666666666,214066.66666666666,215066.66666666666,221066.66666666666,234800.0,263533.3333333333,282700.0,305366.6666666667,313133.3333333333,323366.6666666667,336566.6666666667,356200.0,370833.3333333333,380366.6666666667,390166.6666666667,401100.0,409900.0,415600.0,427833.3333333333,446000.0,461433.3333333333,472766.6666666667,477033.3333333333,480966.6666666667,485100.0,489400.0,488233.3333333333,476166.6666666667,476400.0,477066.6666666667,477533.3333333333,477400.0,468733.3333333333,455366.6666666667,442100.0,433866.6666666667,422466.6666666667,410333.3333333333,407833.3333333333,401633.3333333333,392166.6666666667,392066.6666666667,386333.3333333333,385033.3333333333,386033.3333333333,381066.6666666667,377633.3333333333,371400.0,365933.3333333333,368200.0,371300.0,369000.0,370900.0,373533.3333333333,377200.0,384200.0,391000.0,385566.6666666667,375666.6666666667,375300.0,375733.3333333333,379066.6666666667,381500.0,378400.0,373200.0,369900.0,368750.0,1.1097481722177094
New Jersey,Princeton,355433.3333333333,375233.3333333333,398500.0,417800.0,432133.3333333333,449400.0,462466.6666666667,470333.3333333333,477433.3333333333,494900.0,510900.0,530966.6666666666,544300.0,554900.0,567800.0,580666.6666666666,592033.3333333334,597700.0,610833.3333333334,625566.6666666666,649066.6666666666,668766.6666666666,695700.0,717833.3333333334,725500.0,733000.0,742766.6666666666,740500.0,739800.0,749400.0,738766.6666666666,738000.0,726400.0,719266.6666666666,707100.0,702600.0,692933.3333333334,681400.0,670633.3333333334,669733.3333333334,694733.3333333334,694833.3333333334,701833.3333333334,686400.0,675966.6666666666,671766.6666666666,670166.6666666666,672033.3333333334,671166.6666666666,671533.3333333334,681166.6666666666,684900.0,692833.3333333334,708333.3333333334,709700.0,729833.3333333334,741966.6666666666,739500.0,742033.3333333334,735700.0,729500.0,739366.6666666666,753066.6666666666,762700.0,764866.6666666666,777033.3333333334,781300.0,1.0555718618530476
Oregon,Forest Grove,149900.0,151133.33333333334,152433.33333333334,152900.0,155766.66666666666,158500.0,160300.0,161333.33333333334,163566.66666666666,166400.0,167866.66666666666,168866.66666666666,168466.66666666666,168900.0,169433.33333333334,172166.66666666666,174633.33333333334,178000.0,181666.66666666666,185766.66666666666,190533.33333333334,196266.66666666666,208066.66666666666,221966.66666666666,233466.66666666666,243300.0,248933.33333333334,250333.33333333334,252233.33333333334,254366.66666666666,255800.0,255433.33333333334,252000.0,249100.0,245800.0,237766.66666666666,232500.0,226400.0,220966.66666666666,219066.66666666666,217666.66666666666,215400.0,210233.33333333334,207500.0,205100.0,198600.0,193500.0,193233.33333333334,193800.0,194766.66666666666,198333.33333333334,199900.0,200866.66666666666,208666.66666666666,217133.33333333334,221900.0,226800.0,230533.33333333334,234466.66666666666,239266.66666666666,244533.33333333334,252766.66666666666,259266.66666666666,266266.6666666667,274066.6666666667,282900.0,292300.0,1.1002650176678446
Missouri,Warrensburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136900.0,132500.0,142466.66666666666,141566.66666666666,133233.33333333334,135366.66666666666,143766.66666666666,142500.0,135533.33333333334,135500.0,142666.66666666666,142666.66666666666,137100.0,138900.0,145200.0,145033.33333333334,139300.0,139000.0,146350.0,
Texas,Stephenville,100300.0,101300.0,101766.66666666667,101966.66666666667,97733.33333333333,95500.0,97400.0,96066.66666666667,97766.66666666667,100566.66666666667,100666.66666666667,102066.66666666667,101200.0,106266.66666666667,105600.0,105000.0,110933.33333333333,111433.33333333333,115200.0,116166.66666666667,119266.66666666667,121233.33333333333,121966.66666666667,124333.33333333333,124366.66666666667,126566.66666666667,129533.33333333333,133500.0,132700.0,122000.0,111600.0,108533.33333333333,106900.0,106433.33333333333,111300.0,119833.33333333333,127500.0,135266.66666666666,138833.33333333334,131433.33333333334,124400.0,122800.0,122166.66666666667,121433.33333333333,123233.33333333333,121700.0,119166.66666666667,118033.33333333333,117933.33333333333,122833.33333333333,123700.0,124566.66666666667,126866.66666666667,127800.0,127633.33333333333,127400.0,126666.66666666667,127333.33333333333,131266.66666666666,132300.0,130966.66666666667,130400.0,135300.0,141766.66666666666,142666.66666666666,143700.0,144350.0,0.7868408082799409
